phi0,phi1,phi2,phi3,phi4,phi5,phi6,classe
0.000126546,1.60E-08,1.01E-13,1.01E-13,1.02E-26,1.28E-17,-1.02E-26,1
0.000124403,1.55E-08,3.45E-15,3.45E-15,1.19E-29,4.30E-19,-1.19E-29,1
0.000122325,1.50E-08,3.35E-13,3.35E-13,1.12E-25,4.10E-17,-1.12E-25,1
0.000132523,1.76E-08,1.38E-13,1.38E-13,1.89E-26,1.82E-17,-1.89E-26,1
0.000118601,1.41E-08,1.01E-15,1.01E-15,1.02E-30,1.20E-19,-1.02E-30,1
0.000136007,1.85E-08,9.28E-13,9.28E-13,8.62E-25,1.26E-16,-8.62E-25,1
0.000135458,1.83E-08,3.00E-13,3.00E-13,9.01E-26,4.06E-17,-9.01E-26,1
0.00012772,1.63E-08,4.66E-14,4.66E-14,2.17E-27,5.95E-18,-2.17E-27,1
0.000124052,1.54E-08,2.86E-13,2.86E-13,8.18E-26,3.55E-17,-8.18E-26,1
0.000125344,1.57E-08,8.17E-14,8.17E-14,6.67E-27,1.02E-17,-6.67E-27,1
0.000139168,1.94E-08,1.93E-14,1.93E-14,3.74E-28,2.69E-18,-3.74E-28,1
0.000133076,1.77E-08,7.66E-13,7.66E-13,5.86E-25,1.02E-16,-5.86E-25,1
0.000132196,1.75E-08,4.17E-14,4.17E-14,1.74E-27,5.51E-18,-1.74E-27,1
0.000146109,2.13E-08,1.70E-12,1.70E-12,2.87E-24,2.48E-16,-2.87E-24,1
0.000126247,1.59E-08,1.87E-13,1.87E-13,3.49E-26,2.36E-17,-3.49E-26,1
0.000122957,1.51E-08,1.51E-13,1.51E-13,2.28E-26,1.86E-17,-2.28E-26,1
0.000127955,1.64E-08,5.03E-14,5.03E-14,2.53E-27,6.44E-18,-2.53E-27,1
0.00012109,1.47E-08,1.05E-13,1.05E-13,1.09E-26,1.27E-17,-1.09E-26,1
0.000130609,1.71E-08,2.03E-14,2.03E-14,4.13E-28,2.65E-18,-4.13E-28,1
0.000131003,1.72E-08,2.30E-13,2.30E-13,5.27E-26,3.01E-17,-5.27E-26,1
0.000128315,1.65E-08,2.71E-16,2.71E-16,7.34E-32,3.48E-20,-7.34E-32,1
0.000127978,1.64E-08,2.43E-14,2.43E-14,5.92E-28,3.11E-18,-5.92E-28,1
0.00012467,1.55E-08,4.80E-15,4.80E-15,2.30E-29,5.98E-19,-2.30E-29,1
0.000127169,1.62E-08,8.00E-13,8.00E-13,6.41E-25,1.02E-16,-6.41E-25,1
0.000124428,1.55E-08,2.96E-13,2.96E-13,8.79E-26,3.69E-17,-8.79E-26,1
0.000124955,1.56E-08,7.49E-14,7.49E-14,5.61E-27,9.36E-18,-5.61E-27,1
0.000129057,1.67E-08,3.77E-14,3.77E-14,1.42E-27,4.87E-18,-1.42E-27,1
0.00013046,1.70E-08,2.43E-13,2.43E-13,5.91E-26,3.17E-17,-5.91E-26,1
0.000123441,1.52E-08,1.67E-13,1.67E-13,2.80E-26,2.07E-17,-2.80E-26,1
0.000126915,1.61E-08,3.15E-14,3.15E-14,9.90E-28,3.99E-18,-9.90E-28,1
0.000125821,1.58E-08,9.25E-14,9.25E-14,8.55E-27,1.16E-17,-8.55E-27,1
0.000127676,1.63E-08,3.99E-14,3.99E-14,1.59E-27,5.09E-18,-1.59E-27,1
0.00012615,1.59E-08,4.71E-14,4.71E-14,2.22E-27,5.94E-18,-2.22E-27,1
0.000131273,1.72E-08,1.27E-14,1.27E-14,1.62E-28,1.67E-18,-1.62E-28,1
0.000130159,1.69E-08,1.56E-13,1.56E-13,2.44E-26,2.03E-17,-2.44E-26,1
0.000137028,1.88E-08,4.35E-13,4.35E-13,1.89E-25,5.95E-17,-1.89E-25,1
0.000119273,1.42E-08,3.85E-14,3.85E-14,1.48E-27,4.59E-18,-1.48E-27,1
0.000153804,2.37E-08,1.00E-12,1.00E-12,9.99E-25,1.54E-16,-9.99E-25,1
0.000131674,1.73E-08,1.23E-13,1.23E-13,1.51E-26,1.62E-17,-1.51E-26,1
0.000133633,1.79E-08,3.96E-13,3.96E-13,1.57E-25,5.30E-17,-1.57E-25,1
0.00012493,1.56E-08,5.90E-14,5.90E-14,3.49E-27,7.38E-18,-3.49E-27,1
0.00012944,1.68E-08,1.86E-13,1.86E-13,3.44E-26,2.40E-17,-3.44E-26,1
0.000123439,1.52E-08,1.32E-13,1.32E-13,1.74E-26,1.63E-17,-1.74E-26,1
0.000133393,1.78E-08,7.17E-13,7.17E-13,5.14E-25,9.57E-17,-5.14E-25,1
0.00012836,1.65E-08,1.89E-14,1.89E-14,3.56E-28,2.42E-18,-3.56E-28,1
0.000127704,1.63E-08,5.62E-14,5.62E-14,3.16E-27,7.18E-18,-3.16E-27,1
0.000132715,1.76E-08,2.27E-13,2.27E-13,5.15E-26,3.01E-17,-5.15E-26,1
0.000126169,1.59E-08,8.84E-14,8.84E-14,7.82E-27,1.12E-17,-7.82E-27,1
0.000126157,1.59E-08,4.95E-14,4.95E-14,2.45E-27,6.24E-18,-2.45E-27,1
0.000126743,1.61E-08,1.83E-13,1.83E-13,3.34E-26,2.31E-17,-3.34E-26,1
0.000133458,1.78E-08,6.88E-13,6.88E-13,4.74E-25,9.18E-17,-4.74E-25,1
0.00011816,1.40E-08,3.77E-14,3.77E-14,1.42E-27,4.45E-18,-1.42E-27,1
0.000130658,1.71E-08,9.40E-14,9.40E-14,8.84E-27,1.23E-17,-8.84E-27,1
0.000126827,1.61E-08,4.72E-15,4.72E-15,2.23E-29,5.99E-19,-2.23E-29,1
0.000123262,1.52E-08,1.35E-13,1.35E-13,1.82E-26,1.66E-17,-1.82E-26,1
0.000127688,1.63E-08,2.60E-13,2.60E-13,6.78E-26,3.33E-17,-6.78E-26,1
0.000142462,2.03E-08,2.79E-14,2.79E-14,7.77E-28,3.97E-18,-7.77E-28,1
0.000124877,1.56E-08,5.34E-16,5.34E-16,2.86E-31,6.67E-20,-2.86E-31,1
0.000127733,1.63E-08,3.85E-13,3.85E-13,1.48E-25,4.91E-17,-1.48E-25,1
0.000118763,1.41E-08,8.23E-14,8.23E-14,6.78E-27,9.78E-18,-6.78E-27,1
0.000125181,1.57E-08,2.58E-14,2.58E-14,6.64E-28,3.23E-18,-6.64E-28,1
0.000129182,1.67E-08,5.31E-14,5.31E-14,2.82E-27,6.86E-18,-2.82E-27,1
0.000128368,1.65E-08,2.90E-14,2.90E-14,8.43E-28,3.73E-18,-8.43E-28,1
0.000123743,1.53E-08,6.37E-15,6.37E-15,4.06E-29,7.88E-19,-4.06E-29,1
0.000126293,1.59E-08,2.41E-13,2.41E-13,5.83E-26,3.05E-17,-5.83E-26,1
0.000127675,1.63E-08,6.70E-13,6.70E-13,4.49E-25,8.56E-17,-4.49E-25,1
0.000124886,1.56E-08,3.83E-13,3.83E-13,1.47E-25,4.78E-17,-1.47E-25,1
0.000129002,1.66E-08,2.88E-15,2.88E-15,8.29E-30,3.71E-19,-8.29E-30,1
0.000121441,1.47E-08,8.17E-19,8.17E-19,6.67E-37,9.92E-23,-6.67E-37,1
0.000130618,1.71E-08,3.86E-14,3.86E-14,1.49E-27,5.04E-18,-1.49E-27,1
0.000120259,1.45E-08,1.68E-13,1.68E-13,2.83E-26,2.02E-17,-2.83E-26,1
0.000120138,1.44E-08,1.70E-14,1.70E-14,2.87E-28,2.04E-18,-2.87E-28,1
0.000146997,2.16E-08,2.65E-13,2.65E-13,7.00E-26,3.89E-17,-7.00E-26,1
0.000131646,1.73E-08,3.41E-13,3.41E-13,1.16E-25,4.48E-17,-1.16E-25,1
0.000130184,1.69E-08,3.03E-13,3.03E-13,9.20E-26,3.95E-17,-9.20E-26,1
0.000127855,1.63E-08,9.09E-14,9.09E-14,8.26E-27,1.16E-17,-8.26E-27,1
0.000120406,1.45E-08,1.53E-14,1.53E-14,2.36E-28,1.85E-18,-2.36E-28,1
0.000133301,1.78E-08,3.67E-13,3.67E-13,1.35E-25,4.90E-17,-1.35E-25,1
0.000133299,1.78E-08,1.35E-12,1.35E-12,1.82E-24,1.80E-16,-1.82E-24,1
0.000131388,1.73E-08,1.72E-13,1.72E-13,2.96E-26,2.26E-17,-2.96E-26,1
0.000133211,1.77E-08,9.59E-15,9.59E-15,9.20E-29,1.28E-18,-9.20E-29,1
0.00013354,1.78E-08,2.53E-13,2.53E-13,6.41E-26,3.38E-17,-6.41E-26,1
0.000126935,1.61E-08,4.08E-16,4.08E-16,1.66E-31,5.18E-20,-1.66E-31,1
0.000132113,1.75E-08,1.81E-13,1.81E-13,3.27E-26,2.39E-17,-3.27E-26,1
0.000125187,1.57E-08,1.08E-14,1.08E-14,1.18E-28,1.36E-18,-1.18E-28,1
0.000128938,1.66E-08,8.24E-14,8.24E-14,6.79E-27,1.06E-17,-6.79E-27,1
0.000128079,1.64E-08,3.44E-13,3.44E-13,1.19E-25,4.41E-17,-1.19E-25,1
0.000127239,1.62E-08,1.75E-13,1.75E-13,3.05E-26,2.22E-17,-3.05E-26,1
0.000128335,1.65E-08,2.26E-13,2.26E-13,5.13E-26,2.91E-17,-5.13E-26,1
0.000126321,1.60E-08,2.80E-14,2.80E-14,7.81E-28,3.53E-18,-7.81E-28,1
0.000134153,1.80E-08,4.76E-13,4.76E-13,2.26E-25,6.38E-17,-2.26E-25,1
0.000140826,1.98E-08,1.78E-14,1.78E-14,3.17E-28,2.51E-18,-3.17E-28,1
0.000124844,1.56E-08,1.13E-13,1.13E-13,1.28E-26,1.41E-17,-1.28E-26,1
0.000126931,1.61E-08,1.88E-13,1.88E-13,3.55E-26,2.39E-17,-3.55E-26,1
0.000125854,1.58E-08,4.02E-13,4.02E-13,1.61E-25,5.06E-17,-1.61E-25,1
0.000130686,1.71E-08,7.13E-14,7.13E-14,5.08E-27,9.32E-18,-5.08E-27,1
0.000123723,1.53E-08,2.10E-13,2.10E-13,4.43E-26,2.60E-17,-4.43E-26,1
0.000129355,1.67E-08,2.94E-13,2.94E-13,8.62E-26,3.80E-17,-8.62E-26,1
0.000129607,1.68E-08,2.90E-13,2.90E-13,8.41E-26,3.76E-17,-8.41E-26,1
0.000127706,1.63E-08,7.73E-13,7.73E-13,5.97E-25,9.87E-17,-5.97E-25,1
0.000125359,1.57E-08,6.00E-16,6.00E-16,3.60E-31,7.52E-20,-3.60E-31,1
0.000129643,1.68E-08,9.09E-15,9.09E-15,8.26E-29,1.18E-18,-8.26E-29,1
0.000122355,1.50E-08,2.25E-14,2.25E-14,5.08E-28,2.76E-18,-5.08E-28,1
0.000128138,1.64E-08,8.44E-15,8.44E-15,7.12E-29,1.08E-18,-7.12E-29,1
0.00013927,1.94E-08,2.28E-13,2.28E-13,5.21E-26,3.18E-17,-5.21E-26,1
0.000127321,1.62E-08,3.94E-13,3.94E-13,1.55E-25,5.01E-17,-1.55E-25,1
0.000121636,1.48E-08,2.09E-15,2.09E-15,4.39E-30,2.55E-19,-4.39E-30,1
0.000125799,1.58E-08,2.82E-14,2.82E-14,7.93E-28,3.54E-18,-7.93E-28,1
0.00012445,1.55E-08,1.17E-13,1.17E-13,1.38E-26,1.46E-17,-1.38E-26,1
0.000135372,1.83E-08,1.73E-14,1.73E-14,2.99E-28,2.34E-18,-2.99E-28,1
0.000129903,1.69E-08,5.99E-13,5.99E-13,3.59E-25,7.79E-17,-3.59E-25,1
0.000131535,1.73E-08,1.59E-14,1.59E-14,2.53E-28,2.09E-18,-2.53E-28,1
0.000130083,1.69E-08,1.66E-14,1.66E-14,2.75E-28,2.16E-18,-2.75E-28,1
0.000126568,1.60E-08,9.81E-14,9.81E-14,9.61E-27,1.24E-17,-9.61E-27,1
0.000131856,1.74E-08,6.96E-13,6.96E-13,4.85E-25,9.18E-17,-4.85E-25,1
0.00013259,1.76E-08,5.73E-13,5.73E-13,3.28E-25,7.59E-17,-3.28E-25,1
0.000128579,1.65E-08,2.22E-14,2.22E-14,4.95E-28,2.86E-18,-4.95E-28,1
0.000121933,1.49E-08,3.80E-14,3.80E-14,1.45E-27,4.64E-18,-1.45E-27,1
0.000125715,1.58E-08,2.85E-14,2.85E-14,8.12E-28,3.58E-18,-8.12E-28,1
0.000133334,1.78E-08,1.61E-13,1.61E-13,2.58E-26,2.14E-17,-2.58E-26,1
0.000125747,1.58E-08,1.75E-13,1.75E-13,3.06E-26,2.20E-17,-3.06E-26,1
0.000123437,1.52E-08,2.19E-14,2.19E-14,4.81E-28,2.71E-18,-4.81E-28,1
0.000130431,1.70E-08,5.02E-14,5.02E-14,2.52E-27,6.55E-18,-2.52E-27,1
0.000142054,2.02E-08,1.97E-14,1.97E-14,3.88E-28,2.80E-18,-3.88E-28,1
0.000135372,1.83E-08,8.90E-13,8.90E-13,7.92E-25,1.20E-16,-7.92E-25,1
0.000131946,1.74E-08,2.83E-16,2.83E-16,8.03E-32,3.74E-20,-8.03E-32,1
0.000123457,1.52E-08,2.27E-13,2.27E-13,5.15E-26,2.80E-17,-5.15E-26,1
0.000127315,1.62E-08,8.06E-14,8.06E-14,6.50E-27,1.03E-17,-6.50E-27,1
0.000127115,1.62E-08,1.11E-13,1.11E-13,1.24E-26,1.42E-17,-1.24E-26,1
0.000128065,1.64E-08,2.15E-13,2.15E-13,4.63E-26,2.75E-17,-4.63E-26,1
0.000133893,1.79E-08,1.07E-13,1.07E-13,1.15E-26,1.44E-17,-1.15E-26,1
0.000126097,1.59E-08,7.62E-13,7.62E-13,5.80E-25,9.60E-17,-5.80E-25,1
0.000133803,1.79E-08,8.79E-13,8.79E-13,7.73E-25,1.18E-16,-7.73E-25,1
0.000127016,1.61E-08,1.14E-13,1.14E-13,1.31E-26,1.45E-17,-1.31E-26,1
0.000119863,1.44E-08,1.51E-13,1.51E-13,2.28E-26,1.81E-17,-2.28E-26,1
0.000125422,1.57E-08,6.23E-14,6.23E-14,3.88E-27,7.81E-18,-3.88E-27,1
0.000138193,1.91E-08,2.08E-15,2.08E-15,4.33E-30,2.87E-19,-4.33E-30,1
0.000124067,1.54E-08,1.94E-14,1.94E-14,3.76E-28,2.41E-18,-3.76E-28,1
0.0001344,1.81E-08,1.78E-13,1.78E-13,3.16E-26,2.39E-17,-3.16E-26,1
0.000126094,1.59E-08,6.60E-17,6.60E-17,4.36E-33,8.33E-21,-4.36E-33,1
0.000120729,1.46E-08,1.58E-13,1.58E-13,2.48E-26,1.90E-17,-2.48E-26,1
0.000125849,1.58E-08,1.76E-13,1.76E-13,3.10E-26,2.21E-17,-3.10E-26,1
0.000126561,1.60E-08,4.02E-15,4.02E-15,1.62E-29,5.09E-19,-1.62E-29,1
0.000125663,1.58E-08,5.91E-14,5.91E-14,3.49E-27,7.43E-18,-3.49E-27,1
0.000128207,1.64E-08,1.95E-13,1.95E-13,3.79E-26,2.50E-17,-3.79E-26,1
0.000140145,1.96E-08,6.50E-13,6.50E-13,4.22E-25,9.11E-17,-4.22E-25,1
0.000135786,1.84E-08,5.21E-14,5.21E-14,2.71E-27,7.07E-18,-2.71E-27,1
0.000140539,1.98E-08,8.41E-13,8.41E-13,7.06E-25,1.18E-16,-7.06E-25,1
0.000131788,1.74E-08,6.51E-14,6.51E-14,4.23E-27,8.57E-18,-4.23E-27,1
0.000119972,1.44E-08,1.38E-13,1.38E-13,1.89E-26,1.65E-17,-1.89E-26,1
0.00013223,1.75E-08,5.63E-13,5.63E-13,3.17E-25,7.44E-17,-3.17E-25,1
0.000135885,1.85E-08,2.34E-13,2.34E-13,5.47E-26,3.18E-17,-5.47E-26,1
0.000131885,1.74E-08,2.20E-13,2.20E-13,4.85E-26,2.91E-17,-4.85E-26,1
0.000129261,1.67E-08,2.44E-13,2.44E-13,5.95E-26,3.15E-17,-5.95E-26,1
0.000127534,1.63E-08,1.05E-13,1.05E-13,1.10E-26,1.34E-17,-1.10E-26,1
0.000135079,1.82E-08,1.25E-13,1.25E-13,1.55E-26,1.68E-17,-1.55E-26,1
0.000134635,1.81E-08,6.84E-14,6.84E-14,4.67E-27,9.20E-18,-4.67E-27,1
0.000133112,1.77E-08,1.66E-13,1.66E-13,2.76E-26,2.21E-17,-2.76E-26,1
0.000122474,1.50E-08,7.10E-15,7.10E-15,5.03E-29,8.69E-19,-5.03E-29,1
0.000138473,1.92E-08,4.66E-13,4.66E-13,2.17E-25,6.46E-17,-2.17E-25,1
0.000144694,2.09E-08,6.34E-13,6.34E-13,4.02E-25,9.17E-17,-4.02E-25,1
0.000142119,2.02E-08,3.03E-15,3.03E-15,9.16E-30,4.30E-19,-9.16E-30,1
0.000142115,2.02E-08,2.97E-14,2.97E-14,8.80E-28,4.22E-18,-8.80E-28,1
0.000132152,1.75E-08,3.05E-13,3.05E-13,9.31E-26,4.03E-17,-9.31E-26,1
0.000140561,1.98E-08,6.20E-13,6.20E-13,3.85E-25,8.72E-17,-3.85E-25,1
0.00013703,1.88E-08,3.29E-13,3.29E-13,1.08E-25,4.51E-17,-1.08E-25,1
0.000118148,1.40E-08,8.03E-14,8.03E-14,6.45E-27,9.49E-18,-6.45E-27,1
0.000126882,1.61E-08,6.40E-13,6.40E-13,4.09E-25,8.12E-17,-4.09E-25,1
0.000134862,1.82E-08,1.10E-13,1.10E-13,1.21E-26,1.48E-17,-1.21E-26,1
0.000135264,1.83E-08,8.77E-15,8.77E-15,7.68E-29,1.19E-18,-7.68E-29,1
0.000132656,1.76E-08,2.04E-13,2.04E-13,4.15E-26,2.70E-17,-4.15E-26,1
0.000133359,1.78E-08,3.57E-13,3.57E-13,1.28E-25,4.77E-17,-1.28E-25,1
0.000136162,1.85E-08,5.00E-14,5.00E-14,2.50E-27,6.80E-18,-2.50E-27,1
0.000132297,1.75E-08,8.77E-13,8.77E-13,7.70E-25,1.16E-16,-7.70E-25,1
0.00013607,1.85E-08,7.44E-14,7.44E-14,5.53E-27,1.01E-17,-5.53E-27,1
0.000142376,2.03E-08,3.81E-14,3.81E-14,1.45E-27,5.43E-18,-1.45E-27,1
0.00012911,1.67E-08,9.13E-15,9.13E-15,8.33E-29,1.18E-18,-8.33E-29,1
0.000128683,1.66E-08,1.37E-14,1.37E-14,1.87E-28,1.76E-18,-1.87E-28,1
0.00013456,1.81E-08,1.15E-14,1.15E-14,1.31E-28,1.54E-18,-1.31E-28,1
0.000135436,1.83E-08,5.10E-14,5.10E-14,2.60E-27,6.91E-18,-2.60E-27,1
0.000136211,1.86E-08,2.56E-13,2.56E-13,6.56E-26,3.49E-17,-6.56E-26,1
0.000126607,1.60E-08,3.50E-13,3.50E-13,1.22E-25,4.43E-17,-1.22E-25,1
0.000133645,1.79E-08,7.66E-13,7.66E-13,5.86E-25,1.02E-16,-5.86E-25,1
0.000133955,1.79E-08,7.62E-14,7.62E-14,5.81E-27,1.02E-17,-5.81E-27,1
0.000139105,1.94E-08,3.37E-13,3.37E-13,1.13E-25,4.68E-17,-1.13E-25,1
0.000125479,1.57E-08,3.31E-13,3.31E-13,1.10E-25,4.15E-17,-1.10E-25,1
0.000123188,1.52E-08,1.25E-13,1.25E-13,1.55E-26,1.54E-17,-1.55E-26,1
0.000148337,2.20E-08,4.10E-13,4.10E-13,1.68E-25,6.08E-17,-1.68E-25,1
0.000117236,1.37E-08,2.27E-16,2.27E-16,5.17E-32,2.67E-20,-5.17E-32,1
0.000121247,1.47E-08,6.98E-15,6.98E-15,4.87E-29,8.46E-19,-4.87E-29,1
0.000136827,1.87E-08,6.74E-17,6.74E-17,4.54E-33,9.22E-21,-4.54E-33,1
0.000121848,1.48E-08,3.01E-14,3.01E-14,9.08E-28,3.67E-18,-9.08E-28,1
0.000125399,1.57E-08,2.52E-13,2.52E-13,6.36E-26,3.16E-17,-6.36E-26,1
0.000136866,1.87E-08,3.40E-13,3.40E-13,1.15E-25,4.65E-17,-1.15E-25,1
0.0001286,1.65E-08,4.51E-14,4.51E-14,2.04E-27,5.80E-18,-2.04E-27,1
0.000131264,1.72E-08,1.06E-15,1.06E-15,1.11E-30,1.39E-19,-1.11E-30,1
0.000125185,1.57E-08,1.70E-13,1.70E-13,2.88E-26,2.12E-17,-2.88E-26,1
0.000124855,1.56E-08,2.78E-14,2.78E-14,7.70E-28,3.47E-18,-7.70E-28,1
0.000137979,1.90E-08,1.24E-12,1.24E-12,1.54E-24,1.71E-16,-1.54E-24,1
0.000132789,1.76E-08,7.79E-16,7.79E-16,6.07E-31,1.03E-19,-6.07E-31,1
0.000135609,1.84E-08,7.11E-13,7.11E-13,5.05E-25,9.64E-17,-5.05E-25,1
0.000133323,1.78E-08,8.39E-13,8.39E-13,7.04E-25,1.12E-16,-7.04E-25,1
0.000131468,1.73E-08,3.99E-13,3.99E-13,1.59E-25,5.25E-17,-1.59E-25,1
0.000134777,1.82E-08,5.41E-13,5.41E-13,2.93E-25,7.30E-17,-2.93E-25,1
0.000127683,1.63E-08,1.65E-15,1.65E-15,2.72E-30,2.10E-19,-2.72E-30,1
0.000133246,1.78E-08,3.30E-14,3.30E-14,1.09E-27,4.40E-18,-1.09E-27,1
0.000138324,1.91E-08,5.95E-13,5.95E-13,3.55E-25,8.24E-17,-3.55E-25,1
0.00012888,1.66E-08,1.66E-16,1.66E-16,2.75E-32,2.14E-20,-2.75E-32,1
0.000153377,2.35E-08,1.18E-12,1.18E-12,1.40E-24,1.82E-16,-1.40E-24,1
0.000136271,1.86E-08,2.99E-16,2.99E-16,8.93E-32,4.07E-20,-8.93E-32,1
0.000127652,1.63E-08,3.61E-13,3.61E-13,1.30E-25,4.61E-17,-1.30E-25,1
0.000142231,2.02E-08,1.49E-15,1.49E-15,2.21E-30,2.12E-19,-2.21E-30,1
0.000121375,1.47E-08,7.73E-15,7.73E-15,5.98E-29,9.38E-19,-5.98E-29,1
0.000136093,1.85E-08,1.99E-13,1.99E-13,3.97E-26,2.71E-17,-3.97E-26,1
0.000120792,1.46E-08,1.37E-13,1.37E-13,1.87E-26,1.65E-17,-1.87E-26,1
0.000138976,1.93E-08,1.63E-14,1.63E-14,2.67E-28,2.27E-18,-2.67E-28,1
0.00012846,1.65E-08,1.60E-13,1.60E-13,2.57E-26,2.06E-17,-2.57E-26,1
0.000124303,1.55E-08,2.06E-13,2.06E-13,4.23E-26,2.56E-17,-4.23E-26,1
0.000136752,1.87E-08,2.28E-14,2.28E-14,5.20E-28,3.12E-18,-5.20E-28,1
0.00013367,1.79E-08,1.64E-13,1.64E-13,2.69E-26,2.19E-17,-2.69E-26,1
0.00013688,1.87E-08,7.35E-13,7.35E-13,5.41E-25,1.01E-16,-5.41E-25,1
0.000134833,1.82E-08,1.16E-13,1.16E-13,1.36E-26,1.57E-17,-1.36E-26,1
0.000122761,1.51E-08,2.48E-14,2.48E-14,6.13E-28,3.04E-18,-6.13E-28,1
0.000126766,1.61E-08,5.95E-13,5.95E-13,3.53E-25,7.54E-17,-3.53E-25,1
0.00013487,1.82E-08,2.42E-12,2.42E-12,5.86E-24,3.26E-16,-5.86E-24,1
0.000126282,1.59E-08,5.60E-14,5.60E-14,3.14E-27,7.08E-18,-3.14E-27,1
0.000132536,1.76E-08,3.48E-14,3.48E-14,1.21E-27,4.61E-18,-1.21E-27,1
0.000130725,1.71E-08,5.60E-14,5.60E-14,3.14E-27,7.33E-18,-3.14E-27,1
0.000134846,1.82E-08,6.12E-13,6.12E-13,3.75E-25,8.26E-17,-3.75E-25,1
0.000138603,1.92E-08,6.37E-19,6.37E-19,4.06E-37,8.83E-23,-4.06E-37,1
0.000121706,1.48E-08,2.42E-13,2.42E-13,5.86E-26,2.95E-17,-5.86E-26,1
0.000124902,1.56E-08,4.33E-15,4.33E-15,1.87E-29,5.40E-19,-1.87E-29,1
0.000119612,1.43E-08,3.24E-13,3.24E-13,1.05E-25,3.88E-17,-1.05E-25,1
0.000121143,1.47E-08,5.03E-14,5.03E-14,2.53E-27,6.10E-18,-2.53E-27,1
0.000134268,1.80E-08,3.54E-13,3.54E-13,1.25E-25,4.75E-17,-1.25E-25,1
0.000129397,1.67E-08,1.25E-13,1.25E-13,1.56E-26,1.61E-17,-1.56E-26,1
0.000133341,1.78E-08,5.82E-14,5.82E-14,3.38E-27,7.75E-18,-3.38E-27,1
0.000126725,1.61E-08,5.30E-16,5.30E-16,2.81E-31,6.71E-20,-2.81E-31,1
0.000116738,1.36E-08,7.07E-14,7.07E-14,4.99E-27,8.25E-18,-4.99E-27,1
0.000133421,1.78E-08,6.45E-13,6.45E-13,4.16E-25,8.60E-17,-4.16E-25,1
0.000128525,1.65E-08,1.36E-14,1.36E-14,1.86E-28,1.75E-18,-1.86E-28,1
0.000125804,1.58E-08,1.39E-14,1.39E-14,1.94E-28,1.75E-18,-1.94E-28,1
0.000124523,1.55E-08,1.16E-14,1.16E-14,1.35E-28,1.45E-18,-1.35E-28,1
0.000120974,1.46E-08,1.38E-13,1.38E-13,1.91E-26,1.67E-17,-1.91E-26,1
0.000130081,1.69E-08,6.15E-15,6.15E-15,3.79E-29,8.00E-19,-3.79E-29,1
0.000133582,1.78E-08,1.14E-15,1.14E-15,1.31E-30,1.53E-19,-1.31E-30,1
0.000136734,1.87E-08,4.22E-13,4.22E-13,1.78E-25,5.77E-17,-1.78E-25,1
0.000133452,1.78E-08,7.75E-14,7.75E-14,6.01E-27,1.03E-17,-6.01E-27,1
0.000128346,1.65E-08,1.24E-12,1.24E-12,1.53E-24,1.59E-16,-1.53E-24,1
0.000128205,1.64E-08,3.86E-13,3.86E-13,1.49E-25,4.95E-17,-1.49E-25,1
0.000133303,1.78E-08,5.82E-20,5.82E-20,3.39E-39,7.76E-24,-3.39E-39,1
0.000118522,1.40E-08,1.81E-14,1.81E-14,3.26E-28,2.14E-18,-3.26E-28,1
0.000128225,1.64E-08,3.20E-15,3.20E-15,1.02E-29,4.10E-19,-1.02E-29,1
0.000128665,1.66E-08,1.09E-13,1.09E-13,1.18E-26,1.40E-17,-1.18E-26,1
0.000127884,1.64E-08,1.02E-13,1.02E-13,1.04E-26,1.30E-17,-1.04E-26,1
0.000126979,1.61E-08,6.42E-14,6.42E-14,4.12E-27,8.16E-18,-4.12E-27,1
0.000120793,1.46E-08,4.26E-15,4.26E-15,1.82E-29,5.15E-19,-1.82E-29,1
0.000131498,1.73E-08,7.31E-14,7.31E-14,5.34E-27,9.61E-18,-5.34E-27,1
0.000129733,1.68E-08,7.52E-14,7.52E-14,5.66E-27,9.76E-18,-5.66E-27,1
0.000126656,1.60E-08,7.90E-14,7.90E-14,6.24E-27,1.00E-17,-6.24E-27,1
0.000127912,1.64E-08,1.41E-14,1.41E-14,1.98E-28,1.80E-18,-1.98E-28,1
0.000127012,1.61E-08,6.88E-14,6.88E-14,4.73E-27,8.73E-18,-4.73E-27,1
0.000116974,1.37E-08,8.95E-15,8.95E-15,8.01E-29,1.05E-18,-8.01E-29,1
0.000125819,1.58E-08,2.24E-13,2.24E-13,5.03E-26,2.82E-17,-5.03E-26,1
0.000129285,1.67E-08,1.10E-14,1.10E-14,1.22E-28,1.43E-18,-1.22E-28,1
0.000122477,1.50E-08,1.27E-13,1.27E-13,1.60E-26,1.55E-17,-1.60E-26,1
0.000127482,1.63E-08,1.58E-13,1.58E-13,2.50E-26,2.02E-17,-2.50E-26,1
0.000131206,1.72E-08,1.16E-13,1.16E-13,1.33E-26,1.52E-17,-1.33E-26,1
0.000129971,1.69E-08,2.30E-13,2.30E-13,5.31E-26,2.99E-17,-5.31E-26,1
0.000138634,1.92E-08,2.91E-16,2.91E-16,8.46E-32,4.03E-20,-8.46E-32,1
0.000130604,1.71E-08,6.08E-13,6.08E-13,3.70E-25,7.94E-17,-3.70E-25,1
0.000123111,1.52E-08,1.73E-13,1.73E-13,2.98E-26,2.12E-17,-2.98E-26,1
0.000133601,1.78E-08,8.44E-14,8.44E-14,7.12E-27,1.13E-17,-7.12E-27,1
